date,mean_x,mean_y,temp
2020-05-19,11.3578468277,23.0032872245,17.18
2020-05-20,12.8159020742,23.2137257712,18.01
2020-05-21,12.423789205999999,21.2311688378,16.83
2020-05-22,13.165084362,22.9057421911,18.04
2020-05-23,13.599371206199999,23.8163061596,18.71
2020-05-24,14.079809983599999,26.696918578400002,20.39
2020-05-25,14.1458735239,25.4038355237,19.77
2020-05-26,20.0562212354,30.5567509787,25.31
2020-05-27,22.4783922377,32.7186966851,27.6
2020-05-28,20.3850584484,30.0038796379,25.19
2020-05-29,15.865688414800001,25.7103516715,20.79
2020-05-30,15.865688414800001,25.7103516715,20.79
2020-05-31,14.9126946358,22.0812124979,18.5
2020-06-01,15.323582308599999,24.7342976161,20.03
2020-06-02,17.0100185758,24.6635461081,20.84
