date,minimum,maximum,range,mean,std
2020-01-30,5.96116876602,9.522800445560001,3.56163167953,7.9782008078799995,0.49173441431299997
2020-01-31,12.0782146454,12.7307214737,0.652506828308,12.2479008611,0.148247617006
2020-02-01,9.55021572113,12.8214836121,3.27126789093,11.168162924,0.466997885651
2020-02-02,7.82974100113,10.2515974045,2.42185640335,9.0684819276,0.347669641756
2020-02-03,6.2672977447500005,10.6917533875,4.4244556427,8.54937113648,0.5859264980250001
2020-02-04,3.8672561645499997,8.49998760223,4.63273143768,7.566157726869999,0.886063713099
2020-02-05,3.7591731548300005,8.13324069977,4.37406754494,6.58258691746,0.6245368298899999
2020-02-06,4.74728727341,8.40558433533,3.65829706192,5.654566941330001,0.6228792227090001
2020-02-07,6.80000734329,10.0218572617,3.2218499183700002,7.414543171469999,0.595079872108
2020-02-08,9.60000133514,10.4229774475,0.822976112366,9.76418158233,0.178204155796
2020-02-09,6.13256263733,7.99999570847,1.8674330711400002,7.68201648635,0.333183611652
2020-02-10,4.53897571564,8.62199497223,4.08301925659,6.85479574501,0.6254747362690001
2020-02-11,6.713649749759999,7.81603240967,1.10238265991,7.33803857163,0.143417277145
2020-02-12,8.30000591278,9.78432655334,1.48432064056,8.75315247977,0.37651353902199997
2020-02-13,8.92065620422,10.4387836456,1.5181274414100001,9.59128481363,0.217118159881
2020-02-14,7.20995283127,8.29999637604,1.09004354477,7.97074523412,0.27689902079
2020-02-15,3.7483651638,8.01212406158,4.263758897780001,6.237902968869999,0.643051246254
2020-02-16,3.4261109828900005,6.55916500092,3.1330540180199997,4.46070793614,0.494552758841
2020-02-17,5.44454574585,8.04631233215,2.6017665863,7.243471072999999,0.376329197152
2020-02-18,3.81254816055,4.8921504020699995,1.0796022415200002,4.28820127035,0.142758454011
2020-02-19,2.84598135948,6.7962808609000005,3.9502995014199995,4.62330330825,0.5263543271600001
2020-02-20,2.9552500248,6.413409709930001,3.45815968513,5.2782368847,0.49375979247900004
2020-02-21,4.0539765357999995,8.26946258545,4.21548604965,6.11915113939,0.5404048302269999
2020-02-22,2.9698073864,7.87793397903,4.90812659264,5.80067946415,0.64635652135
2020-02-23,3.7837028503400005,8.67930412292,4.89560127258,6.520677969279999,0.659533112132
2020-02-24,1.87632977962,8.35912895203,6.4827991724,5.38007586327,0.889685060922
2020-02-26,5.71012592316,6.899995327,1.18986940384,6.50131207028,0.27932083727699997
2020-02-27,4.33630943298,6.735024452209999,2.39871501923,5.70585198849,0.367291050451
2020-02-28,3.8403134345999996,6.63569021225,2.79537677765,5.682045746469999,0.44506130828
2020-02-29,9.40654754639,10.0293178558,0.6227703094479999,9.766703142979999,0.08701391379239999
2020-03-01,10.1000032425,11.1829824448,1.0829792022700002,10.3248044862,0.203768163498
2020-03-02,6.00000572205,8.30814838409,2.3081426620500003,6.59058336148,0.5323161944070001
2020-03-03,3.1628267764999998,7.007217407230001,3.8443906307199995,5.11626377091,0.55217634057
2020-03-04,10.4000091553,12.766744613599998,2.36673545837,11.1540261768,0.563709658228
2020-03-05,6.400005340580001,8.3512544632,1.95124912262,6.900147113739999,0.396261298205
2020-03-06,6.00000715256,7.777181625369999,1.7771744728099999,6.601303172130001,0.45423558787199997
2020-03-07,2.91381454468,4.489947795869999,1.57613325119,3.7848355808199994,0.271582958827
2020-03-08,0.98701363802,5.59907770157,4.61206406355,4.49542155111,0.7201154008230001
2020-03-09,5.14066314697,7.63988161087,2.4992184638999997,6.35587659467,0.38049617049199996
2020-03-10,5.13479089737,7.78570842743,2.6509175300599996,6.31466033163,0.363153426716
2020-03-11,6.96176767349,10.6997699738,3.73800230026,9.54840117997,0.54682053925
2020-03-12,9.62916755676,11.5818109512,1.95264339447,11.0253727754,0.310668616382
2020-03-13,6.34176969528,9.31795883179,2.9761891365099995,8.08617740102,0.404421540749
2020-03-16,3.41205739975,4.45651245117,1.04445505142,4.14254477273,0.188239910291
2020-03-17,4.60000276566,5.58422613144,0.984223365784,4.84367085593,0.21922319715799998
2020-03-18,10.217137336699999,12.268438339200001,2.0513010025,10.7251523934,0.434001962191
2020-03-19,7.32638263702,9.509572982789999,2.18319034576,8.58196418846,0.382243140814
2020-03-20,8.56814956665,9.09999847412,0.531848907471,8.99415195796,0.08246054937660001
2020-03-21,5.400003433230001,7.60079622269,2.20079278946,5.805950151719999,0.425932078279
2020-03-22,3.14443564415,6.57300949097,3.42857384682,5.17062905447,0.599282865064
2020-03-23,6.15550136566,7.85342216492,1.69792079926,6.926018221360001,0.249637057732
2020-03-24,6.71053504944,8.61695098877,1.90641593933,7.20691831695,0.301168629447
2020-03-25,6.80000686646,8.53860759735,1.7386007309,7.409787297160001,0.48180366662699997
2020-03-26,6.70857620239,7.3456120491,0.63703584671,6.96545289767,0.09868462460710001
2020-03-27,5.2147269249,6.26823377609,1.0535068512,5.79720616468,0.193237625062
2020-03-28,3.5000064373,5.0837640762300005,1.58375763893,4.04325214816,0.41462389726599996
2020-03-29,2.37439823151,6.977212905880001,4.60281467438,5.42530098601,0.646687818985
2020-03-30,6.901736259460001,8.55507087708,1.6533346176100001,7.524017161839999,0.295888000562
2020-03-31,2.2604575157199998,5.199993610380001,2.93953609467,4.69610612027,0.513910432298
2020-04-01,1.0597733259200002,4.90654945374,3.8467761278199997,2.47850946888,0.554072284975
2020-04-02,3.80000305176,5.38033628464,1.58033323288,4.11302514214,0.326896557626
2020-04-03,3.6286683082599995,6.19539165497,2.56672334671,4.39792589422,0.44965422709799996
2020-04-04,6.844224929809999,9.91363048553,3.06940555573,7.854883010569999,0.594200133631
2020-04-05,11.647080421400002,12.989925384500001,1.3428449630700001,12.4461749884,0.261833957708
2020-04-06,7.34534597397,10.232303619400001,2.88695764542,8.50138199683,0.461956444992
2020-04-07,12.7000026703,13.8676548004,1.16765213013,12.948894513099999,0.236302955728
2020-04-08,10.2236614227,11.6556978226,1.4320363998399999,11.296016353199999,0.279118332114
2020-04-09,13.6000013351,14.0702314377,0.470230102539,13.7401771001,0.107837998017
2020-04-10,12.6280193329,13.6876115799,1.05959224701,13.178538565799998,0.147945682886
2020-04-11,10.7149419785,11.581650733900002,0.866708755493,11.1567956078,0.13484198292000002
2020-04-12,9.41085338593,11.683379173299999,2.27252578735,10.0897242509,0.340571953601
2020-04-13,8.00000476837,9.708191871639999,1.7081871032700002,8.467373547989999,0.38656519009199997
2020-04-14,8.4180059433,10.894996643099999,2.47699069977,8.948372288869999,0.465877452959
2020-04-15,8.525933265689998,10.3549013138,1.8289680481000001,9.09148535325,0.359932577209
