date,minimum,maximum,range,mean,std
2020-01-30,12.3746938705,12.4309463501,0.056252479553199994,12.4051353591,0.00811804414715
2020-01-31,13.3868236542,13.4313936234,0.04456996917719999,13.4070952733,0.00652822852908
2020-02-01,13.9000854492,13.949239730799999,0.049154281616199995,13.917448725,0.009383275141780001
2020-02-02,12.618595123299999,12.6999616623,0.0813665390015,12.6810740062,0.0174961367316
2020-02-03,11.774269104000002,11.9069471359,0.132678031921,11.8819199517,0.027232356889499997
2020-02-04,11.923405647300001,12.0998678207,0.176462173462,12.050860200599999,0.0388311012523
2020-02-05,12.5463342667,12.799829483,0.25349521637,12.7322031884,0.055469298552900004
2020-02-06,10.2918767929,10.4396409988,0.147764205933,10.394033500099999,0.0250212625285
2020-02-07,11.556230545,11.660290718099999,0.10406017303500001,11.610431126199998,0.014924947240000002
2020-02-08,8.80014228821,8.88161373138,0.0814714431763,8.83073159627,0.016641505929100003
2020-02-09,8.48846912384,8.562414169310001,0.0739450454712,8.516213598710001,0.011584197066
2020-02-10,10.7903375626,10.8157196045,0.0253820419312,10.8031242234,0.00367721436473
2020-02-11,10.3985891342,10.4999065399,0.10131740570100001,10.4694599651,0.0225489227132
2020-02-12,10.2844562531,10.3307647705,0.0463085174561,10.3064629237,0.00670447661079
2020-02-13,10.9001722336,10.9985113144,0.0983390808105,10.9367875145,0.0198656309805
2020-02-14,10.9481086731,11.060174942,0.11206626892100001,11.0093950998,0.0161449991881
2020-02-15,7.90019464493,8.011303901669999,0.111109256744,7.935553789139999,0.019796243372099998
2020-02-16,12.8908452988,12.9469003677,0.0560550689697,12.9120037896,0.008708488859649999
2020-02-17,7.41472530365,7.7994880676300005,0.384762763977,7.65725969133,0.09214900591219999
2020-02-18,4.022837162019999,4.199869155880001,0.177031993866,4.15171681132,0.0386436305174
2020-02-19,4.44342422485,4.69966602325,0.25624179840100003,4.60542451768,0.0613228140051
2020-02-20,4.41331338882,4.49998855591,0.0866751670837,4.484703495390001,0.0184777858947
2020-02-21,9.33138751984,9.49992179871,0.16853427887000003,9.46068738756,0.0363157335719
2020-02-22,7.86257982254,8.099804878230001,0.237225055695,8.031335830689999,0.0525033810564
2020-02-23,7.24689769745,7.39989805222,0.153000354767,7.3594097864100005,0.0333138529054
2020-02-24,6.59994888306,6.69995927811,0.10001039505,6.67775680905,0.021485586151799997
2020-02-26,8.37850093842,8.46229839325,0.083797454834,8.41475700197,0.0124153430596
2020-02-27,9.39340496063,9.478251457210002,0.084846496582,9.42139668692,0.014072475472299999
2020-02-28,6.0088100433300005,6.56137752533,0.552567481995,6.41274116153,0.132119672085
2020-02-29,10.9501972198,11.0293416977,0.07914447784419999,11.0007923217,0.012340883236499999
2020-03-01,11.324031829800001,11.3999910355,0.0759592056274,11.3870612326,0.0162134457299
2020-03-02,9.89519691467,9.99491024017,0.0997133255005,9.92657929375,0.016986619602
2020-03-03,12.547264099100001,12.6761655807,0.128901481628,12.6135863122,0.0185492574724
2020-03-04,13.800110817,13.864008903499998,0.0638980865479,13.8193416368,0.0113414290002
2020-03-05,10.0584945679,10.1302719116,0.07177734375,10.102477005499999,0.0108533379027
2020-03-06,9.82959461212,9.94410896301,0.114514350891,9.90182445163,0.017711794454700003
2020-03-07,7.793956279750001,7.9254527092,0.131496429443,7.835115012669999,0.022371949733500002
2020-03-08,8.276502609249999,8.59963226318,0.323129653931,8.49001339504,0.0748053160699
2020-03-09,5.855055332180001,5.91379594803,0.0587406158447,5.8973006521,0.010042868435799998
2020-03-10,6.70011234283,6.76389932632,0.06378698348999999,6.72186057908,0.011781241813700001
2020-03-11,6.56808948517,6.69979190826,0.131702423096,6.6457617737,0.0332262622498
2020-03-12,8.50014305115,8.582133293150001,0.0819902420044,8.5321017674,0.0176624181429
2020-03-13,6.91782331467,6.9998555183399995,0.0820322036743,6.9667173907899995,0.0186998854471
2020-03-16,3.92062067986,4.09981441498,0.179193735123,4.042394836740001,0.0406678674299
2020-03-17,6.1839456558200006,6.4995236396800005,0.315577983856,6.37355190232,0.0784056820998
2020-03-18,11.1384534836,11.4994335175,0.36098003387500005,11.3506456784,0.09133862852769999
2020-03-19,11.450957298299999,11.770862579300001,0.319905281067,11.678570157000001,0.0784575168078
2020-03-20,11.533589363099999,11.5999927521,0.0664033889771,11.588747455999998,0.014187714821200001
2020-03-21,10.3810834885,10.461809158300001,0.0807256698608,10.4148840904,0.012064740069799998
2020-03-22,10.4595327377,10.599927902200001,0.14039516449,10.5665206682,0.030116574033200002
2020-03-23,8.464729309079999,8.51384162903,0.049112319946300005,8.49839548838,0.008254484615090001
2020-03-24,10.2001905441,10.3090667725,0.108876228333,10.2310971533,0.019220485324
2020-03-25,8.35410308838,8.44468975067,0.09058666229250001,8.40575822194,0.013284925812699999
2020-03-26,8.55996513367,8.64524555206,0.08528041839600001,8.60674310866,0.0123760065749
2020-03-27,5.83123064041,5.89996337891,0.06873273849489998,5.88327641714,0.014912373394299999
2020-03-28,6.730367183689999,6.84296560287,0.112598419189,6.80164850326,0.017357939882200003
2020-03-29,7.20019340515,7.310732841489999,0.11053943634000002,7.23552935464,0.019643306095
2020-03-30,8.772957801819999,8.89990234375,0.126944541931,8.864444051469999,0.0278840592063
2020-03-31,5.20034360886,5.39636564255,0.19602203369100002,5.27495000476,0.0408309189811
2020-04-01,4.917123794559999,5.04249858856,0.125374794006,4.9992659319,0.0200136847917
2020-04-02,4.900227069850001,5.02927303314,0.129045963287,4.94769088427,0.0257230030252
2020-04-03,7.30028581619,7.46270895004,0.16242313384999998,7.362688302989999,0.0343095492326
2020-04-04,10.3237066269,10.4101648331,0.0864582061768,10.3907161894,0.0167148628798
2020-04-05,13.2154827118,13.2999620438,0.0844793319702,13.280997685,0.018049181366299998
2020-04-06,12.300167083699998,12.395974159200001,0.0958070755005,12.3302986735,0.017076094886799998
