date,minimum,maximum,range,mean,std
2020-01-30,13.200050354,13.3998222351,0.199771881104,13.2872493583,0.0662000403871
2020-01-31,14.8000202179,14.899846077,0.0998258590698,14.8313782359,0.0331223759439
2020-02-01,12.6023817062,14.2997436523,1.69736194611,13.7633584149,0.579162116427
2020-02-02,10.9017820358,12.1985244751,1.29674243927,11.3257420092,0.382269084862
2020-02-03,11.2134284973,12.7983007431,1.58487224579,11.9605940164,0.403604436032
2020-02-04,7.40359067917,9.89732933044,2.49373865128,8.67714341865,0.666378759874
2020-02-05,8.70295524597,10.8975543976,2.19459915161,9.69643826083,0.582028629314
2020-02-06,9.60048294067,10.7997436523,1.19926071167,10.2819652787,0.444121845711
2020-02-07,10.600271225,11.399561882,0.799290657043,10.9711364493,0.253623957754
2020-02-08,9.40305709839,11.4997348785,2.09667778015,10.8605778246,0.718510777338
2020-02-09,7.80330610275,10.0975999832,2.29429388046,9.24680189914,0.707583031013
2020-02-10,9.40233802795,11.0981636047,1.69582557678,10.2997696428,0.465478582069
2020-02-11,10.2023868561,11.8982219696,1.69583511353,11.2664702312,0.527499840566
2020-02-12,9.8025970459,11.5981149673,1.79551792145,10.8289862254,0.508309343608
2020-02-13,9.80238819122,11.5981407166,1.79575252533,10.7688915069,0.52321845885
2020-02-14,8.40264415741,10.2979030609,1.8952589035,9.1348756997,0.526238025566
2020-02-15,7.90314865112,10.0976743698,2.19452571869,9.19510289847,0.635502605306
2020-02-16,10.0462360382,11.5983381271,1.55210208893,10.8830820336,0.416269357523
2020-02-17,10.2003297806,10.9997081757,0.799378395081,10.6215601772,0.269013733959
2020-02-18,8.97801303864,9.89986896515,0.921855926514,9.4720870558,0.286095676432
2020-02-19,5.30393218994,8.09694957733,2.79301738739,6.61686894405,0.737095614182
2020-02-20,7.80055618286,9.49884414673,1.69828796387,8.53123926829,0.514778687295
2020-02-21,9.10074234009,11.3981666565,2.29742431641,10.0116714914,0.680285863708
2020-02-22,10.3006420135,12.5996303558,2.29898834229,11.451343364,0.827643705994
2020-02-23,10.60297966,12.1997261047,1.5967464447,11.4932786873,0.436283984335
2020-02-24,9.20060253143,11.3996582031,2.19905567169,10.2528963893,0.784425886027
2020-02-26,8.01672267914,9.59993934631,1.58321666718,9.46615343209,0.269271910377
2020-02-27,8.35920906067,10.1998701096,1.84066104889,9.90653728577,0.290614143692
2020-02-28,8.60046482086,10.2997341156,1.69926929474,9.40900355649,0.606253454497
2020-02-29,11.0018758774,12.0999240875,1.09804821014,11.8055946166,0.374352503009
2020-03-01,13.6001176834,13.9002714157,0.3001537323,13.756207604,0.10333807454
2020-03-02,9.80247020721,11.4997911453,1.69732093811,10.9813833466,0.580161989557
2020-03-03,8.9037361145,11.1977310181,2.29399490356,10.4755492957,0.733825307054
2020-03-04,13.4016361237,14.6997795105,1.29814338684,14.2408158291,0.428187080455
2020-03-05,11.9002161026,12.0813016891,0.181085586548,11.9844872693,0.0388628927303
2020-03-06,10.3008794785,10.8993806839,0.598501205444,10.6118573223,0.163585440804
2020-03-07,7.8036813736,10.3972301483,2.59354877472,9.25541861086,0.726006849637
2020-03-08,5.9047460556,9.19653511047,3.29178905487,7.92247597568,0.987451629441
2020-03-09,8.40335655212,10.6976184845,2.29426193237,9.78589697918,0.674331549636
2020-03-10,7.00511026382,10.6962308884,3.69112062454,9.0655979191,1.07478077312
2020-03-11,9.9039812088,12.697177887,2.79319667816,11.48898636,0.814230676662
2020-03-12,12.1949920654,12.799323082,0.604331016541,12.3810659432,0.18830765045
2020-03-13,10.5018205643,11.7986240387,1.29680347443,11.2136555867,0.362645672522
2020-03-16,6.90364933014,9.39739894867,2.49374961853,8.34899558217,0.710008610929
2020-03-17,9.30031394958,10.2989826202,0.998668670654,9.63578131113,0.299933211409
2020-03-18,13.6003799438,14.6997108459,1.0993309021,14.2021313748,0.407904255141
2020-03-19,12.7015733719,13.7988033295,1.09722995758,13.2269018472,0.287290980932
2020-03-20,8.00338459015,10.0979413986,2.09455680847,9.43721120903,0.673087478462
2020-03-21,6.90293073654,8.99770355225,2.0947728157,7.88283103345,0.55295226048
2020-03-22,6.20464468002,9.39662361145,3.19197893143,7.97039649573,0.880724608443
2020-03-23,8.40459537506,11.4968557358,3.09226036072,10.5450152661,1.05089166277
2020-03-24,11.3001642227,11.8996543884,0.59949016571,11.566977949,0.194074106805
2020-03-25,8.80518817902,12.299539566,3.49435138702,11.2438242579,1.19691932191
2020-03-26,8.00395584106,10.7972068787,2.7932510376,9.66769160995,0.84679305414
2020-03-27,6.40486860275,9.79662513733,3.39175653458,8.44481131542,1.03080552787
2020-03-28,8.60031604767,9.6990070343,1.09869098663,8.99778058155,0.32438359095
2020-03-29,8.90274810791,10.7979879379,1.89523983002,9.9874255054,0.534089472072
2020-03-30,7.70028018951,8.39971637726,0.699436187744,8.06017255209,0.231921968368
2020-03-31,5.70206165314,6.99866437912,1.29660272598,6.39637461628,0.341742206725
2020-04-01,5.40272426605,7.19813013077,1.79540586472,6.40079085224,0.488994332905
2020-04-02,4.70408058167,7.39728879929,2.69320821762,6.53866065267,0.889484070945
2020-04-03,6.30452489853,9.39676094055,3.09223604202,8.15642569439,0.902156749493
2020-04-04,9.60350704193,12.0972766876,2.49376964569,10.7844590681,0.658717446446
2020-04-05,13.200211525,13.6998462677,0.499634742737,13.4706421588,0.172600035222
2020-04-06,12.8001155853,13.199552536,0.399436950684,12.9224005665,0.122700103665
2020-04-07,14.2001619339,14.7995033264,0.599341392517,14.4799498478,0.202402689224
