date,minimum,maximum,range,mean,std
2020-02-26,16.0604152679,16.3222293854,0.261814117432,16.1163307296,0.0386887923425
2020-02-27,18.84324646,19.8343238831,0.991077423096,19.1703253322,0.154078625402
2020-02-28,21.794839859,22.9303092957,1.13546943665,21.9631943703,0.217081857598
2020-02-29,16.5000190735,17.3430461884,0.843027114868,16.5978081197,0.137416381739
2020-03-01,16.5000305176,17.4597148895,0.959684371948,16.6409470711,0.18567739659
2020-03-02,15.7055435181,16.3910541534,0.685510635376,15.8497353012,0.101321487139
2020-03-03,16.726266861,17.4393863678,0.713119506836,17.2344652871,0.108697926153
2020-03-04,18.5417003632,19.2388858795,0.697185516357,18.6237921126,0.0926936738547
2020-03-05,15.8000097275,16.1762180328,0.376208305359,15.8442347462,0.0595042761179
2020-03-06,14.3001146317,15.4098958969,1.10978126526,14.9701429032,0.296447102778
2020-03-07,17.300195694,19.3119049072,2.01170921326,18.4078105467,0.49335530668
2020-03-08,14.1001291275,15.5582151413,1.45808601379,14.8400508033,0.323563708433
2020-03-09,16.8001213074,18.7963752747,1.99625396729,17.5397952986,0.337854627908
2020-03-10,20.7001838684,22.6531009674,1.952917099,21.6937339041,0.463637394081
2020-03-11,23.3002109528,26.2294502258,2.92923927307,24.4791490767,0.55057599443
2020-03-12,20.0001068115,21.6791801453,1.67907333374,20.6148383823,0.288415280764
2020-03-13,18.1001625061,20.5336036682,2.43344116211,19.0472422588,0.433399929569
2020-03-16,13.9001054764,15.2494421005,1.34933662415,14.5620676618,0.306929060801
2020-03-17,19.7001132965,20.7859230042,1.08580970764,20.3544871366,0.292984245371
2020-03-18,22.2001495361,23.6899147034,1.48976516724,23.0924511015,0.400703499906
2020-03-19,21.5001449585,23.3073348999,1.80718994141,22.3565215652,0.394071066166
2020-03-20,12.7001199722,15.0958852768,2.39576530457,13.5179812938,0.438934004938
2020-03-21,15.8001728058,17.6899299622,1.88975715637,16.78702257,0.436669466481
2020-03-22,18.5001163483,20.1615028381,1.66138648987,19.1997533315,0.31363364073
2020-03-23,20.4001102448,21.4177093506,1.01759910583,21.023678497,0.287944701668
2020-03-24,20.8001270294,22.9456787109,2.14555168152,21.6153605014,0.410499335598
2020-03-25,19.6000671387,21.5663871765,1.96632003784,20.1115384573,0.3514234375
2020-03-26,16.4000301361,18.0255432129,1.62551307678,16.6656591804,0.218101847057
2020-03-27,18.3001594543,19.8061714172,1.50601196289,19.2051337913,0.402598478942
2020-03-28,19.9001235962,21.0825996399,1.1824760437,20.6214335583,0.329994636624
2020-03-29,19.0000915527,21.2074794769,2.20738792419,19.6454946789,0.378119686033
2020-03-30,11.9001531601,13.7754878998,1.87533473969,12.8539415789,0.442040507408
2020-03-31,8.10011863708,9.915143013,1.81502437592,8.86185930688,0.362335521938
2020-04-01,12.0001802444,14.1275653839,2.12738513947,13.102283778,0.51560038523
2020-04-02,18.0001544952,20.0747051239,2.07455062866,18.9591620351,0.448510622558
2020-04-03,22.2001037598,23.1622657776,0.962162017822,22.8061709051,0.269586598894
2020-04-04,18.6001968384,20.5346832275,1.93448638916,19.7434097396,0.553083065012
2020-04-05,17.5001945496,19.2987995148,1.79860496521,18.5630167208,0.51189288497
2020-04-06,17.7002086639,19.5989723206,1.89876365662,18.9124216916,0.570911160978
2020-04-07,22.0001487732,24.1164722443,2.11632347107,22.9187419032,0.44483252364
2020-04-08,21.500082016,23.3582878113,1.85820579529,22.0767703763,0.325771568723
2020-04-09,18.5001277924,20.4254779816,1.92535018921,19.282498707,0.35170197168
2020-04-10,18.6000995636,20.5432815552,1.94318199158,19.1832335613,0.28234147656
2020-04-11,17.2002372742,19.2986450195,2.09840774536,18.5137047414,0.606822766394
2020-04-12,19.6000499725,20.7008342743,1.10078430176,19.8905813547,0.151021416193
2020-04-13,14.2001056671,15.7484083176,1.54830265045,14.856271105,0.322259306109
2020-04-14,20.0001163483,21.7141361237,1.71401977539,20.7213861501,0.360153084145
2020-04-15,16.4001140594,18.5739383698,2.1738243103,17.0983866468,0.323322820315
2020-04-16,18.200170517,19.8434944153,1.64332389832,19.1953758252,0.445059318058
2020-04-17,19.1000938416,21.1029987335,2.00290489197,19.7358372888,0.349254038324
2020-04-18,20.0001087189,21.740896225,1.7407875061,20.7043428656,0.344782051777
2020-04-19,18.6000423431,20.1303958893,1.53035354614,18.9332797086,0.222492415505
2020-04-20,16.0001010895,17.6797275543,1.67962646484,16.6491420946,0.328554416517
2020-04-21,16.5001220703,18.6546630859,2.15454101563,17.3143287411,0.412802386926
2020-04-22,18.2001266479,19.832239151,1.63211250305,18.936936714,0.329040351907
2020-04-23,21.7001609802,23.6519813538,1.95182037354,22.6668698641,0.45251913445
2020-04-24,21.1001033783,22.393781662,1.29367828369,21.6737391802,0.268258645748
2020-04-25,17.6757392883,18.4994525909,0.823713302612,18.1636163806,0.253984489204
2020-04-26,16.6000614166,17.9226436615,1.32258224487,17.0331556414,0.223325373746
2020-04-27,17.1001472473,18.3991661072,1.29901885986,17.9128702187,0.370186945511
2020-04-28,18.400018692,19.8698978424,1.46987915039,18.6228190587,0.24187314116
2020-04-29,17.9000759125,19.5013771057,1.60130119324,18.4210187064,0.267166265945
2020-04-30,19.7001228333,20.9428386688,1.24271583557,20.4131008784,0.332788400831
2020-05-01,19.8001117706,21.978427887,2.17831611633,20.5461532628,0.379018244056
2020-05-02,23.1001186371,25.0984458923,1.99832725525,23.8108194787,0.331588972446
2020-05-03,30.8001174927,32.3271713257,1.52705383301,31.5405840815,0.345405938124
2020-05-04,22.1001052856,23.3560829163,1.25597763062,22.7378517904,0.293202568192
2020-05-05,22.3000888824,24.0029506683,1.70286178589,22.8969875088,0.317968090768
