,city,"p, d, q","P, D, Q, m",aic
72,Centro,"(0, 1, 1)","(0, 0, 0, 15)",1108.4878098199242
73,Centro,"(0, 1, 1)","(0, 0, 1, 15)",975.8406009511759
74,Centro,"(0, 1, 1)","(0, 0, 2, 15)",3723.132270281461
75,Centro,"(0, 1, 1)","(0, 1, 0, 15)",1027.9727907488164
76,Centro,"(0, 1, 1)","(0, 1, 1, 15)",844.8440077907621
77,Centro,"(0, 1, 1)","(0, 1, 2, 15)",2722.6642920498134
78,Centro,"(0, 1, 1)","(1, 0, 0, 15)",993.8649841213942
79,Centro,"(0, 1, 1)","(1, 0, 1, 15)",977.6751605342788
80,Centro,"(0, 1, 1)","(1, 0, 2, 15)",3723.6932555114904
81,Centro,"(0, 1, 1)","(1, 1, 0, 15)",889.151893818466
82,Centro,"(0, 1, 1)","(1, 1, 1, 15)",846.8436513644353
83,Centro,"(0, 1, 1)","(1, 1, 2, 15)",2754.144543591423
84,Centro,"(0, 1, 1)","(2, 0, 0, 15)",853.9131086597359
85,Centro,"(0, 1, 1)","(2, 0, 1, 15)",840.088849410229
86,Centro,"(0, 1, 1)","(2, 0, 2, 15)",3740.0102672532767
87,Centro,"(0, 1, 1)","(2, 1, 0, 15)",675.7644520261242
88,Centro,"(0, 1, 1)","(2, 1, 1, 15)",666.3576284083233
89,Centro,"(0, 1, 1)","(2, 1, 2, 15)",2807.7828708025563
90,Centro,"(0, 1, 2)","(0, 0, 0, 15)",1098.3249803986569
91,Centro,"(0, 1, 2)","(0, 0, 1, 15)",965.2750693518849
92,Centro,"(0, 1, 2)","(0, 0, 2, 15)",2448.352488352667
93,Centro,"(0, 1, 2)","(0, 1, 0, 15)",1015.0260636660851
94,Centro,"(0, 1, 2)","(0, 1, 1, 15)",834.6474626345554
95,Centro,"(0, 1, 2)","(0, 1, 2, 15)",1917.7673280808888
96,Centro,"(0, 1, 2)","(1, 0, 0, 15)",992.5719565033796
97,Centro,"(0, 1, 2)","(1, 0, 1, 15)",967.1868660283295
98,Centro,"(0, 1, 2)","(1, 0, 2, 15)",1911.8264699388287
99,Centro,"(0, 1, 2)","(1, 1, 0, 15)",887.1963230753161
100,Centro,"(0, 1, 2)","(1, 1, 1, 15)",836.6464333511138
101,Centro,"(0, 1, 2)","(1, 1, 2, 15)",1957.8803052363523
102,Centro,"(0, 1, 2)","(2, 0, 0, 15)",853.5289546989098
103,Centro,"(0, 1, 2)","(2, 0, 1, 15)",837.90197099622
104,Centro,"(0, 1, 2)","(2, 0, 2, 15)",2584.5193144663704
105,Centro,"(0, 1, 2)","(2, 1, 0, 15)",676.296696905691
106,Centro,"(0, 1, 2)","(2, 1, 1, 15)",667.978455225642
107,Centro,"(0, 1, 2)","(2, 1, 2, 15)",2456.5381619652176
108,Centro,"(1, 0, 0)","(0, 0, 0, 15)",1166.7630608479803
109,Centro,"(1, 0, 0)","(0, 0, 1, 15)",1027.3708299586056
110,Centro,"(1, 0, 0)","(0, 0, 2, 15)",3359.544556768374
111,Centro,"(1, 0, 0)","(0, 1, 0, 15)",1069.9234009905622
112,Centro,"(1, 0, 0)","(0, 1, 1, 15)",889.7521764122313
113,Centro,"(1, 0, 0)","(0, 1, 2, 15)",2760.530854273948
114,Centro,"(1, 0, 0)","(1, 0, 0, 15)",1026.8665628051745
115,Centro,"(1, 0, 0)","(1, 0, 1, 15)",1028.854954505574
116,Centro,"(1, 0, 0)","(1, 0, 2, 15)",3252.6830816914753
117,Centro,"(1, 0, 0)","(1, 1, 0, 15)",912.8966032163577
118,Centro,"(1, 0, 0)","(1, 1, 1, 15)",891.731166648656
119,Centro,"(1, 0, 0)","(1, 1, 2, 15)",2810.6337206880653
120,Centro,"(1, 0, 0)","(2, 0, 0, 15)",886.5955790378874
121,Centro,"(1, 0, 0)","(2, 0, 1, 15)",858.9966977914505
122,Centro,"(1, 0, 0)","(2, 0, 2, 15)",3123.104357163606
123,Centro,"(1, 0, 0)","(2, 1, 0, 15)",690.7766367893148
124,Centro,"(1, 0, 0)","(2, 1, 1, 15)",676.622477379411
125,Centro,"(1, 0, 0)","(2, 1, 2, 15)",2081.3474135630013
126,Centro,"(1, 0, 1)","(0, 0, 0, 15)",1118.7729190433865
127,Centro,"(1, 0, 1)","(0, 0, 1, 15)",986.228369296239
128,Centro,"(1, 0, 1)","(0, 0, 2, 15)",3335.5113537363704
129,Centro,"(1, 0, 1)","(0, 1, 0, 15)",1037.2812209256049
130,Centro,"(1, 0, 1)","(0, 1, 1, 15)",854.1490930038324
131,Centro,"(1, 0, 1)","(0, 1, 2, 15)",3088.741487059797
132,Centro,"(1, 0, 1)","(1, 0, 0, 15)",994.9524666826724
133,Centro,"(1, 0, 1)","(1, 0, 1, 15)",988.0260155961091
134,Centro,"(1, 0, 1)","(1, 0, 2, 15)",3227.6561971618844
135,Centro,"(1, 0, 1)","(1, 1, 0, 15)",888.1240666130406
136,Centro,"(1, 0, 1)","(1, 1, 1, 15)",856.1471442993131
137,Centro,"(1, 0, 1)","(1, 1, 2, 15)",3064.4025173994432
138,Centro,"(1, 0, 1)","(2, 0, 0, 15)",847.4618947233504
139,Centro,"(1, 0, 1)","(2, 0, 1, 15)",830.4541785749627
140,Centro,"(1, 0, 1)","(2, 0, 2, 15)",3160.0125762272514
141,Centro,"(1, 0, 1)","(2, 1, 0, 15)",674.3211584460059
142,Centro,"(1, 0, 1)","(2, 1, 1, 15)",661.924768143636
143,Centro,"(1, 0, 1)","(2, 1, 2, 15)",3098.0122322200014
144,Centro,"(1, 0, 2)","(0, 0, 0, 15)",1108.7767167366176
145,Centro,"(1, 0, 2)","(0, 0, 1, 15)",975.7956565002225
146,Centro,"(1, 0, 2)","(0, 0, 2, 15)",2839.447256359098
147,Centro,"(1, 0, 2)","(0, 1, 0, 15)",1023.922718696931
148,Centro,"(1, 0, 2)","(0, 1, 1, 15)",843.5078654750873
149,Centro,"(1, 0, 2)","(0, 1, 2, 15)",3198.3928969211966
150,Centro,"(1, 0, 2)","(1, 0, 0, 15)",993.5600946669074
151,Centro,"(1, 0, 2)","(1, 0, 1, 15)",977.6699567466899
152,Centro,"(1, 0, 2)","(1, 0, 2, 15)",2767.307703555816
153,Centro,"(1, 0, 2)","(1, 1, 0, 15)",886.3306500593878
154,Centro,"(1, 0, 2)","(1, 1, 1, 15)",845.5013460846365
155,Centro,"(1, 0, 2)","(1, 1, 2, 15)",3173.9574907570595
156,Centro,"(1, 0, 2)","(2, 0, 0, 15)",849.4570301615962
157,Centro,"(1, 0, 2)","(2, 0, 1, 15)",830.224416292051
158,Centro,"(1, 0, 2)","(2, 0, 2, 15)",2698.3377481578373
159,Centro,"(1, 0, 2)","(2, 1, 0, 15)",674.2295067685307
160,Centro,"(1, 0, 2)","(2, 1, 1, 15)",663.3072171851759
161,Centro,"(1, 0, 2)","(2, 1, 2, 15)",3207.124176349615
162,Centro,"(1, 1, 0)","(0, 0, 0, 15)",1148.2488096403756
163,Centro,"(1, 1, 0)","(0, 0, 1, 15)",1011.2725408260436
164,Centro,"(1, 1, 0)","(0, 0, 2, 15)",3303.6066233249408
165,Centro,"(1, 1, 0)","(0, 1, 0, 15)",1062.4071172611186
166,Centro,"(1, 1, 0)","(0, 1, 1, 15)",877.6279063898235
167,Centro,"(1, 1, 0)","(0, 1, 2, 15)",3309.15764824814
168,Centro,"(1, 1, 0)","(1, 0, 0, 15)",1011.0353562823384
169,Centro,"(1, 1, 0)","(1, 0, 1, 15)",1013.0232549520076
170,Centro,"(1, 1, 0)","(1, 0, 2, 15)",3410.813607792655
171,Centro,"(1, 1, 0)","(1, 1, 0, 15)",901.2903807147246
172,Centro,"(1, 1, 0)","(1, 1, 1, 15)",879.6265107466724
173,Centro,"(1, 1, 0)","(1, 1, 2, 15)",3326.8746866776883
174,Centro,"(1, 1, 0)","(2, 0, 0, 15)",872.0250092584404
175,Centro,"(1, 1, 0)","(2, 0, 1, 15)",852.1742669506592
176,Centro,"(1, 1, 0)","(2, 0, 2, 15)",3442.904892236544
177,Centro,"(1, 1, 0)","(2, 1, 0, 15)",675.7729220185722
178,Centro,"(1, 1, 0)","(2, 1, 1, 15)",664.7328067660026
179,Centro,"(1, 1, 0)","(2, 1, 2, 15)",3253.733223035914
180,Centro,"(1, 1, 1)","(0, 0, 0, 15)",1109.3094209909304
181,Centro,"(1, 1, 1)","(0, 0, 1, 15)",976.6301235326234
182,Centro,"(1, 1, 1)","(0, 0, 2, 15)",3034.415627396916
183,Centro,"(1, 1, 1)","(0, 1, 0, 15)",1028.0796756198317
184,Centro,"(1, 1, 1)","(0, 1, 1, 15)",845.7860736143655
185,Centro,"(1, 1, 1)","(0, 1, 2, 15)",3182.4272796882983
186,Centro,"(1, 1, 1)","(1, 0, 0, 15)",985.4541183375651
187,Centro,"(1, 1, 1)","(1, 0, 1, 15)",978.4866582178622
188,Centro,"(1, 1, 1)","(1, 0, 2, 15)",3039.0453149247055
189,Centro,"(1, 1, 1)","(1, 1, 0, 15)",879.2366858296431
190,Centro,"(1, 1, 1)","(1, 1, 1, 15)",847.7853478740382
191,Centro,"(1, 1, 1)","(1, 1, 2, 15)",3201.193427990186
192,Centro,"(1, 1, 1)","(2, 0, 0, 15)",844.5359109114432
193,Centro,"(1, 1, 1)","(2, 0, 1, 15)",830.3778091180691
194,Centro,"(1, 1, 1)","(2, 0, 2, 15)",2499.174840525008
195,Centro,"(1, 1, 1)","(2, 1, 0, 15)",665.0416429555129
196,Centro,"(1, 1, 1)","(2, 1, 1, 15)",675.1657254549436
197,Centro,"(1, 1, 1)","(2, 1, 2, 15)",2220.7871252779164
198,Centro,"(1, 1, 2)","(0, 0, 0, 15)",1102.8087915273468
199,Centro,"(1, 1, 2)","(0, 0, 1, 15)",969.9848274426578
200,Centro,"(1, 1, 2)","(0, 0, 2, 15)",2734.442587866347
201,Centro,"(1, 1, 2)","(0, 1, 0, 15)",1012.3254317180341
202,Centro,"(1, 1, 2)","(0, 1, 1, 15)",832.0448996563224
203,Centro,"(1, 1, 2)","(0, 1, 2, 15)",2250.597104715476
204,Centro,"(1, 1, 2)","(1, 0, 0, 15)",988.0301881179556
205,Centro,"(1, 1, 2)","(1, 0, 1, 15)",971.8857373700106
206,Centro,"(1, 1, 2)","(1, 0, 2, 15)",3007.035708209139
207,Centro,"(1, 1, 2)","(1, 1, 0, 15)",874.7239994582504
208,Centro,"(1, 1, 2)","(1, 1, 1, 15)",834.0447272425074
209,Centro,"(1, 1, 2)","(1, 1, 2, 15)",1837.5854439104453
210,Centro,"(1, 1, 2)","(2, 0, 0, 15)",846.5681085724792
211,Centro,"(1, 1, 2)","(2, 0, 1, 15)",833.2526691664253
212,Centro,"(1, 1, 2)","(2, 0, 2, 15)",2599.4750064853797
213,Centro,"(1, 1, 2)","(2, 1, 0, 15)",657.805064729049
214,Centro,"(1, 1, 2)","(2, 1, 1, 15)",651.174170511383
215,Centro,"(1, 1, 2)","(2, 1, 2, 15)",2697.695836559426
216,Centro,"(2, 0, 0)","(0, 0, 0, 15)",1144.0161377912968
217,Centro,"(2, 0, 0)","(0, 0, 1, 15)",1016.0956948939927
218,Centro,"(2, 0, 0)","(0, 0, 2, 15)",3376.5454223788306
219,Centro,"(2, 0, 0)","(0, 1, 0, 15)",1052.8009961513135
220,Centro,"(2, 0, 0)","(0, 1, 1, 15)",882.2863496074285
221,Centro,"(2, 0, 0)","(0, 1, 2, 15)",2829.1258751148853
222,Centro,"(2, 0, 0)","(1, 0, 0, 15)",1006.5938694944821
223,Centro,"(2, 0, 0)","(1, 0, 1, 15)",1008.5822668432997
224,Centro,"(2, 0, 0)","(1, 0, 2, 15)",3267.339269882722
225,Centro,"(2, 0, 0)","(1, 1, 0, 15)",893.3592199382641
226,Centro,"(2, 0, 0)","(1, 1, 1, 15)",872.8237372970016
227,Centro,"(2, 0, 0)","(1, 1, 2, 15)",2804.2512028864526
228,Centro,"(2, 0, 0)","(2, 0, 0, 15)",865.6771717317537
229,Centro,"(2, 0, 0)","(2, 0, 1, 15)",841.8939363143895
230,Centro,"(2, 0, 0)","(2, 0, 2, 15)",3220.611838882372
231,Centro,"(2, 0, 0)","(2, 1, 0, 15)",671.519578005008
232,Centro,"(2, 0, 0)","(2, 1, 1, 15)",660.1322429704426
233,Centro,"(2, 0, 0)","(2, 1, 2, 15)",2637.319252403449
234,Centro,"(2, 0, 1)","(0, 0, 0, 15)",1119.544976873621
235,Centro,"(2, 0, 1)","(0, 0, 1, 15)",986.9414749692327
236,Centro,"(2, 0, 1)","(0, 0, 2, 15)",
237,Centro,"(2, 0, 1)","(0, 1, 0, 15)",1037.3860748188274
